CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1815814910290487,306,2,6,33,2024,261.0,10.4,50.0,50.0,4.0
1815814919290487,306,2,17,33,2024,261.0,1.0,9.0,9.0,1.0
1815814842290487,426,1,2,33,2024,261.0,15.6,76.0,76.0,5.0
1815814843290487,426,1,3,33,2024,261.0,12.6,51.0,51.0,5.0
1815814844290487,426,1,4,33,2024,261.0,16.0,74.0,74.0,5.0
1815814845290487,426,1,5,33,2024,261.0,6.8,47.0,47.0,3.0
1815814846290487,426,1,6,33,2024,261.0,11.3,63.0,63.0,4.0
1815814847290487,426,1,7,33,2024,261.0,10.4,61.0,61.0,4.0
1815814848290487,426,1,8,33,2024,261.0,,,,
1815814849290487,426,1,9,33,2024,261.0,19.3,76.0,76.0,6.0
1815814850290487,426,1,10,33,2024,261.0,1.5,9.0,9.0,1.0
1815814852290487,426,2,3,33,2024,261.0,7.2,40.0,5.0,3.0
1815814853290487,426,2,6,33,2024,261.0,10.4,49.0,49.0,4.0
1815814854290487,426,2,7,33,2024,261.0,9.5,42.0,7.0,4.0
1815814855290487,426,2,8,33,2024,261.0,12.8,54.0,54.0,5.0
1815814856290487,426,2,9,33,2024,261.0,12.0,59.0,59.0,4.0
1815814857290487,426,2,10,33,2024,261.0,13.0,57.0,57.0,5.0
1815814858290487,426,2,11,33,2024,261.0,12.8,60.0,60.0,5.0
1815814860290487,426,2,15,33,2024,261.0,12.1,52.0,52.0,4.0
1815814861290487,426,2,17,33,2024,261.0,9.9,30.0,16.0,4.0
1815814862290487,426,2,20,33,2024,261.0,8.1,32.0,32.0,4.0
1815814863290487,426,2,21,33,2024,261.0,1.3,12.0,12.0,1.0
1815814868290487,426,3,5,33,2024,261.0,7.5,40.0,40.0,3.0
1815814871290487,426,3,8,33,2024,261.0,9.4,51.0,51.0,4.0
1815814872290487,426,3,9,33,2024,261.0,7.3,35.0,35.0,3.0
1815814877290487,426,3,17,33,2024,261.0,5.0,23.0,23.0,3.0
1815814878290487,426,4,3,33,2024,261.0,8.8,57.0,57.0,4.0
1815814879290487,426,4,6,33,2024,261.0,5.6,51.0,12.0,3.0
1815814880290487,426,4,12,33,2024,261.0,13.9,76.0,76.0,5.0
1815814882290487,426,4,14,33,2024,261.0,6.0,35.0,35.0,3.0
1815817705290487,1027,1,1,33,2024,261.0,17.8,77.0,77.0,5.0
