CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1831499460290487,3243,4,7,36,2024,261.0,20.1,81.0,81.0,6.0
1831503136290487,3399,2,1,36,2024,261.0,15.2,72.0,72.0,5.0
1831503141290487,3399,3,2,36,2024,261.0,15.2,57.0,57.0,5.0
1831503146290487,3399,4,2,36,2024,261.0,14.8,87.0,87.0,5.0
1831503147290487,3399,4,3,36,2024,261.0,15.9,83.0,83.0,5.0
1831503148290487,3399,4,4,36,2024,261.0,16.1,89.0,89.0,5.0
1831503150290487,3399,4,6,36,2024,261.0,7.9,47.0,47.0,3.0
1831503151290487,3399,4,7,36,2024,261.0,11.8,75.0,75.0,4.0
1831491073290487,3460,4,26,36,2024,261.0,25.9,75.0,75.0,6.0
1831505334290487,4417,2,4,36,2024,261.0,35.9,85.0,85.0,6.0
1831505335290487,4417,2,5,36,2024,261.0,15.0,54.0,54.0,5.0
1831503287290487,5045,1,2,36,2024,261.0,24.8,92.0,54.0,6.0
1831503169290487,5118,1,3,36,2024,261.0,8.5,50.0,50.0,4.0
1831503174290487,5118,1,10,36,2024,261.0,12.3,65.0,65.0,4.0
1831503183290487,5118,1,22,36,2024,261.0,6.0,46.0,46.0,3.0
1831503184290487,5118,1,23,36,2024,261.0,7.0,44.0,44.0,3.0
1831503185290487,5118,1,24,36,2024,261.0,6.5,46.0,46.0,3.0
1831503186290487,5118,1,25,36,2024,261.0,5.9,43.0,43.0,3.0
1831503187290487,5118,1,26,36,2024,261.0,5.4,41.0,41.0,3.0
1831503190290487,5118,2,3,36,2024,261.0,10.5,53.0,53.0,4.0
1831503191290487,5118,2,4,36,2024,261.0,8.7,51.0,51.0,4.0
1831503194290487,5118,2,7,36,2024,261.0,22.6,91.0,91.0,6.0
1831503196290487,5118,2,10,36,2024,261.0,5.4,36.0,36.0,3.0
1831503202290487,5118,3,7,36,2024,261.0,26.3,87.0,87.0,6.0
1831503203290487,5118,3,8,36,2024,261.0,11.2,31.0,31.0,4.0
1831503208290487,5118,3,13,36,2024,261.0,14.4,69.0,69.0,5.0
1831503209290487,5118,3,14,36,2024,261.0,7.7,34.0,34.0,3.0
1831503211290487,5118,3,16,36,2024,261.0,5.7,54.0,15.0,3.0
1831503213290487,5118,3,18,36,2024,261.0,5.1,39.0,39.0,3.0
1831503217290487,5118,4,5,36,2024,261.0,18.3,84.0,84.0,5.0
1831503219290487,5118,4,7,36,2024,261.0,15.3,65.0,65.0,5.0
1831503220290487,5118,4,8,36,2024,261.0,10.1,46.0,46.0,4.0
1831503221290487,5118,4,9,36,2024,261.0,5.0,28.0,28.0,3.0
1831503226290487,5118,4,15,36,2024,261.0,5.9,30.0,30.0,3.0
1831493626290487,5386,1,11,36,2024,261.0,9.3,49.0,49.0,4.0
1831493631290487,5386,1,16,36,2024,261.0,28.8,102.0,102.0,6.0
1831493641290487,5386,2,15,36,2024,261.0,23.5,75.0,60.0,6.0
1831493642290487,5386,2,16,36,2024,261.0,22.6,80.0,80.0,6.0
1831493646290487,5386,2,20,36,2024,261.0,23.9,86.0,86.0,6.0
1831493655290487,5386,3,9,36,2024,261.0,14.3,71.0,71.0,5.0
1831493656290487,5386,3,10,36,2024,261.0,10.0,57.0,57.0,4.0
1831493657290487,5386,3,11,36,2024,261.0,13.6,68.0,68.0,5.0
1831493659290487,5386,3,13,36,2024,261.0,12.6,53.0,53.0,5.0
1831493665290487,5386,4,14,36,2024,261.0,17.6,81.0,81.0,5.0
1831488031290487,998,1,6,36,2024,261.0,15.9,73.0,73.0,5.0
1831488034290487,998,1,17,36,2024,261.0,8.0,40.0,31.0,4.0
1831488036290487,998,1,25,36,2024,261.0,15.1,55.0,55.0,5.0
1831488041290487,998,1,46,36,2024,261.0,15.9,54.0,54.0,5.0
1831488044290487,998,1,57,36,2024,261.0,6.5,24.0,24.0,3.0
1831488045290487,998,1,58,36,2024,261.0,6.1,26.0,26.0,3.0
1831488046290487,998,2,1,36,2024,261.0,9.7,50.0,50.0,4.0
1831488051290487,998,2,6,36,2024,261.0,12.7,54.0,54.0,5.0
1831488052290487,998,2,9,36,2024,261.0,13.3,68.0,68.0,5.0
1831488053290487,998,3,1,36,2024,261.0,4.7,26.0,26.0,3.0
1831488054290487,998,3,2,36,2024,261.0,2.2,16.0,16.0,1.0
1831488056290487,998,3,4,36,2024,261.0,14.0,62.0,62.0,5.0
1831488057290487,998,3,5,36,2024,261.0,8.8,49.0,49.0,4.0
1831488058290487,998,3,6,36,2024,261.0,6.4,24.0,24.0,3.0
1831488061290487,998,3,10,36,2024,261.0,13.2,60.0,60.0,5.0
1831488067290487,998,4,10,36,2024,261.0,8.7,24.0,24.0,4.0
1831501940290487,1253,2,6,36,2024,261.0,17.1,76.0,76.0,5.0
1831488138290487,3462,3,10,36,2024,261.0,8.9,36.0,36.0,4.0
1831488136290487,3462,3,8,36,2024,261.0,10.6,40.0,40.0,4.0
1831488139290487,3462,3,11,36,2024,261.0,8.1,33.0,33.0,4.0
1831488141290487,3462,3,13,36,2024,261.0,6.1,33.0,33.0,3.0
1831488142290487,3462,3,14,36,2024,261.0,6.1,28.0,28.0,3.0
1831501859290487,3479,2,4,36,2024,261.0,6.3,34.0,34.0,3.0
1831501714290487,3784,1,2,36,2024,261.0,14.3,60.0,60.0,5.0
1831501715290487,3784,1,11,36,2024,261.0,13.8,73.0,73.0,5.0
1831501716290487,3784,1,14,36,2024,261.0,18.6,71.0,71.0,5.0
1831501717290487,3784,1,17,36,2024,261.0,7.0,35.0,35.0,3.0
1831501718290487,3784,1,18,36,2024,261.0,8.2,42.0,42.0,4.0
1831501719290487,3784,1,21,36,2024,261.0,12.2,71.0,71.0,4.0
1831501720290487,3784,1,31,36,2024,261.0,12.9,56.0,56.0,5.0
1831501722290487,3784,1,34,36,2024,261.0,5.5,27.0,27.0,3.0
1831501723290487,3784,1,35,36,2024,261.0,5.4,38.0,38.0,3.0
1831501713290487,3784,1,1,36,2024,261.0,13.2,61.0,61.0,5.0
1831501731290487,3784,2,2,36,2024,261.0,3.5,36.0,36.0,2.0
1831501732290487,3784,2,3,36,2024,261.0,5.1,41.0,41.0,3.0
1831501733290487,3784,2,4,36,2024,261.0,8.9,50.0,50.0,4.0
1831501734290487,3784,2,5,36,2024,261.0,14.7,64.0,64.0,5.0
1831501735290487,3784,2,6,36,2024,261.0,13.4,58.0,58.0,5.0
1831501736290487,3784,2,7,36,2024,261.0,7.4,57.0,57.0,3.0
1831501737290487,3784,2,8,36,2024,261.0,11.4,61.0,61.0,4.0
1831501743290487,3784,2,15,36,2024,261.0,10.5,41.0,41.0,4.0
1831501745290487,3784,2,17,36,2024,261.0,7.9,50.0,50.0,3.0
1831501747290487,3784,2,19,36,2024,261.0,8.5,44.0,44.0,4.0
1831501748290487,3784,2,20,36,2024,261.0,15.3,65.0,65.0,5.0
1831501749290487,3784,2,21,36,2024,261.0,6.0,38.0,38.0,3.0
1831501750290487,3784,3,1,36,2024,261.0,2.4,17.0,17.0,2.0
1831501752290487,3784,3,3,36,2024,261.0,,,,
