CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,TREECOUNT,STAGE
1815818276290487,1023,1,33.0,33,2024,261.0,5.3,31.0,31.0,1.0,3.0
1815818277290487,1023,1,34.0,33,2024,261.0,5.3,30.0,30.0,1.0,3.0
1815818280290487,1023,2,4.0,33,2024,261.0,10.4,47.0,47.0,1.0,4.0
1815818282290487,1023,2,7.0,33,2024,261.0,10.1,51.0,51.0,1.0,4.0
1815818287290487,1023,2,13.0,33,2024,261.0,8.4,51.0,51.0,1.0,4.0
1815818288290487,1023,2,14.0,33,2024,261.0,6.6,29.0,29.0,1.0,3.0
1815818289290487,1023,2,15.0,33,2024,261.0,7.0,45.0,45.0,1.0,3.0
1815818290290487,1023,2,16.0,33,2024,261.0,6.7,26.0,26.0,1.0,3.0
1815818291290487,1023,2,17.0,33,2024,261.0,5.7,40.0,40.0,1.0,3.0
1815818296290487,1023,4,5.0,33,2024,261.0,6.2,30.0,30.0,1.0,3.0
1815818298290487,1023,4,7.0,33,2024,261.0,6.8,41.0,41.0,1.0,3.0
1815817692290487,1027,1,,33,2024,261.0,,,,1.0,1.0
1815817705290487,1027,1,1.0,33,2024,261.0,17.8,77.0,77.0,1.0,5.0
1815817707290487,1027,1,5.0,33,2024,261.0,6.4,41.0,41.0,1.0,3.0
1815817710290487,1027,1,10.0,33,2024,261.0,17.2,82.0,82.0,1.0,5.0
1815817711290487,1027,1,15.0,33,2024,261.0,15.5,71.0,71.0,1.0,5.0
1815817712290487,1027,1,19.0,33,2024,261.0,17.5,75.0,75.0,1.0,5.0
1815817713290487,1027,1,24.0,33,2024,261.0,10.0,58.0,58.0,1.0,4.0
1815817714290487,1027,1,30.0,33,2024,261.0,16.9,84.0,84.0,1.0,5.0
1815817715290487,1027,1,32.0,33,2024,261.0,9.7,62.0,62.0,1.0,4.0
1815817716290487,1027,1,33.0,33,2024,261.0,6.3,38.0,38.0,1.0,3.0
1815817717290487,1027,1,34.0,33,2024,261.0,7.6,38.0,38.0,1.0,3.0
1815817719290487,1027,1,36.0,33,2024,261.0,8.2,38.0,38.0,1.0,4.0
1815817720290487,1027,1,41.0,33,2024,261.0,4.4,21.0,21.0,1.0,2.0
1815817693290487,1027,2,,33,2024,261.0,,,,4.0,1.0
1815817721290487,1027,2,1.0,33,2024,261.0,11.4,54.0,54.0,1.0,4.0
1815817724290487,1027,2,5.0,33,2024,261.0,10.3,63.0,63.0,1.0,4.0
1815817725290487,1027,2,6.0,33,2024,261.0,7.8,34.0,34.0,1.0,3.0
1815817726290487,1027,2,7.0,33,2024,261.0,17.4,64.0,64.0,1.0,5.0
1815817732290487,1027,2,15.0,33,2024,261.0,9.6,50.0,50.0,1.0,4.0
1815817734290487,1027,2,18.0,33,2024,261.0,8.1,45.0,45.0,1.0,4.0
1815817735290487,1027,3,1.0,33,2024,261.0,5.7,34.0,34.0,1.0,3.0
1815817737290487,1027,3,4.0,33,2024,261.0,15.5,75.0,75.0,1.0,5.0
1815817738290487,1027,3,5.0,33,2024,261.0,15.4,73.0,73.0,1.0,5.0
1815817739290487,1027,3,6.0,33,2024,261.0,18.0,76.0,76.0,1.0,5.0
1815817740290487,1027,3,7.0,33,2024,261.0,20.7,75.0,75.0,1.0,6.0
1815817741290487,1027,3,8.0,33,2024,261.0,14.5,70.0,70.0,1.0,5.0
1815817742290487,1027,3,9.0,33,2024,261.0,15.9,74.0,74.0,1.0,5.0
1815817747290487,1027,3,15.0,33,2024,261.0,1.0,8.0,8.0,1.0,1.0
1815817698290487,1027,4,,33,2024,261.0,,,,8.0,1.0
1815817748290487,1027,4,1.0,33,2024,261.0,15.4,54.0,35.0,1.0,5.0
1815817750290487,1027,4,4.0,33,2024,261.0,12.6,40.0,28.0,1.0,5.0
1815817751290487,1027,4,11.0,33,2024,261.0,5.3,25.0,6.0,1.0,3.0
1815817752290487,1027,4,12.0,33,2024,261.0,1.8,10.0,10.0,1.0,1.0
1815817753290487,1027,4,13.0,33,2024,261.0,1.2,11.0,11.0,1.0,1.0
1815817754290487,1027,4,14.0,33,2024,261.0,2.3,15.0,15.0,1.0,2.0
1815815254290487,1055,1,5.0,33,2024,261.0,9.0,27.0,27.0,1.0,4.0
1815815285290487,1055,4,6.0,33,2024,261.0,7.3,48.0,48.0,1.0,3.0
1815815286290487,1055,4,7.0,33,2024,261.0,11.9,55.0,55.0,1.0,4.0
1815815287290487,1055,4,8.0,33,2024,261.0,20.6,81.0,81.0,1.0,6.0
1815814129290487,1057,1,6.0,33,2024,261.0,15.0,63.0,63.0,1.0,5.0
1815814134290487,1057,1,20.0,33,2024,261.0,13.4,61.0,61.0,1.0,5.0
1815814139290487,1057,1,39.0,33,2024,261.0,7.8,40.0,40.0,1.0,3.0
1815814140290487,1057,1,41.0,33,2024,261.0,9.5,57.0,57.0,1.0,4.0
1815814142290487,1057,2,8.0,33,2024,261.0,17.1,57.0,57.0,1.0,5.0
1815812467290487,1108,1,,33,2024,261.0,,,,1.0,1.0
1815812489290487,1108,1,5.0,33,2024,261.0,17.2,76.0,76.0,1.0,5.0
1815812490290487,1108,1,6.0,33,2024,261.0,13.6,52.0,52.0,1.0,5.0
1815812496290487,1108,1,13.0,33,2024,261.0,14.1,58.0,58.0,1.0,5.0
1815812500290487,1108,1,17.0,33,2024,261.0,5.0,29.0,29.0,1.0,3.0
1815812502290487,1108,2,3.0,33,2024,261.0,,,,1.0,
1815812503290487,1108,2,5.0,33,2024,261.0,,,,1.0,
1815812475290487,1108,3,,33,2024,261.0,,,,5.0,1.0
1815812511290487,1108,3,3.0,33,2024,261.0,19.1,74.0,74.0,1.0,5.0
1815812479290487,1108,4,,33,2024,261.0,,,,1.0,1.0
1815812519290487,1108,4,4.0,33,2024,261.0,6.5,22.0,18.0,1.0,3.0
1815812530290487,1108,4,15.0,33,2024,261.0,1.2,10.0,10.0,1.0,1.0
1815812531290487,1108,4,16.0,33,2024,261.0,2.3,13.0,13.0,1.0,2.0
1815818303290487,1208,3,,33,2024,261.0,,,,2.0,1.0
1815818348290487,1208,4,1.0,33,2024,261.0,6.1,27.0,27.0,1.0,3.0
1815818358290487,1208,4,12.0,33,2024,261.0,22.1,78.0,78.0,1.0,6.0
1815811360290487,1210,1,23.0,33,2024,261.0,20.0,80.0,80.0,1.0,6.0
1815811363290487,1210,1,30.0,33,2024,261.0,7.7,46.0,46.0,1.0,3.0
1815811365290487,1210,1,34.0,33,2024,261.0,4.9,37.0,34.0,1.0,3.0
1815811366290487,1210,1,35.0,33,2024,261.0,3.7,25.0,25.0,1.0,2.0
1815811369290487,1210,1,38.0,33,2024,261.0,6.5,40.0,40.0,1.0,3.0
1815811370290487,1210,1,39.0,33,2024,261.0,6.6,46.0,46.0,1.0,3.0
1815811371290487,1210,1,40.0,33,2024,261.0,5.4,35.0,35.0,1.0,3.0
1815811372290487,1210,2,1.0,33,2024,261.0,7.9,40.0,40.0,1.0,3.0
1815811375290487,1210,2,4.0,33,2024,261.0,14.3,45.0,45.0,1.0,5.0
1815811373290487,1210,2,2.0,33,2024,261.0,6.2,23.0,23.0,1.0,3.0
1815811386290487,1210,2,17.0,33,2024,261.0,6.1,39.0,39.0,1.0,3.0
1815811387290487,1210,2,18.0,33,2024,261.0,9.4,32.0,32.0,1.0,4.0
1815811348290487,1210,3,,33,2024,261.0,,,,12.0,1.0
1815811389290487,1210,3,1.0,33,2024,261.0,10.0,47.0,47.0,1.0,4.0
1815811390290487,1210,3,2.0,33,2024,261.0,7.8,40.0,34.0,1.0,3.0
1815811391290487,1210,3,3.0,33,2024,261.0,12.7,65.0,22.0,1.0,5.0
1815811392290487,1210,3,4.0,33,2024,261.0,10.3,42.0,42.0,1.0,4.0
1815811393290487,1210,3,5.0,33,2024,261.0,15.8,80.0,80.0,1.0,5.0
1815811394290487,1210,3,7.0,33,2024,261.0,12.3,55.0,55.0,1.0,4.0
1815811395290487,1210,3,8.0,33,2024,261.0,12.7,88.0,88.0,1.0,5.0
1815811397290487,1210,3,13.0,33,2024,261.0,19.7,90.0,90.0,1.0,6.0
1815811398290487,1210,3,14.0,33,2024,261.0,17.5,83.0,83.0,1.0,5.0
1815811399290487,1210,3,15.0,33,2024,261.0,1.1,11.0,11.0,1.0,1.0
1815811350290487,1210,4,,33,2024,261.0,,,,1.0,1.0
1815811400290487,1210,4,1.0,33,2024,261.0,12.5,48.0,48.0,1.0,5.0
1815811403290487,1210,4,4.0,33,2024,261.0,9.1,45.0,45.0,1.0,4.0
1815811408290487,1210,4,9.0,33,2024,261.0,19.9,84.0,84.0,1.0,6.0
1815811410290487,1210,4,11.0,33,2024,261.0,1.6,14.0,14.0,1.0,1.0
1815811411290487,1210,4,12.0,33,2024,261.0,1.1,11.0,11.0,1.0,1.0
1815813779290487,1430,2,,33,2024,261.0,,,,1.0,1.0
1815813841290487,1430,3,17.0,33,2024,261.0,5.8,30.0,30.0,1.0,3.0
1815820046290487,1514,1,,33,2024,261.0,,,,2.0,1.0
1815820061290487,1514,1,3.0,33,2024,261.0,4.0,20.0,20.0,1.0,2.0
1815820066290487,1514,1,9.0,33,2024,261.0,9.3,51.0,51.0,1.0,4.0
1815820068290487,1514,1,11.0,33,2024,261.0,15.1,62.0,62.0,1.0,5.0
1815820070290487,1514,1,13.0,33,2024,261.0,10.7,60.0,60.0,1.0,4.0
1815820051290487,1514,3,,33,2024,261.0,,,,3.0,1.0
1815820092290487,1514,3,8.0,33,2024,261.0,13.4,53.0,53.0,1.0,5.0
1815820098290487,1514,4,2.0,33,2024,261.0,12.5,50.0,50.0,1.0,5.0
1815820100290487,1514,4,4.0,33,2024,261.0,7.6,28.0,28.0,1.0,3.0
1815820101290487,1514,4,5.0,33,2024,261.0,11.8,53.0,53.0,1.0,4.0
1815820102290487,1514,4,7.0,33,2024,261.0,18.0,73.0,73.0,1.0,5.0
1815820313290487,1549,2,,33,2024,261.0,,,,1.0,1.0
1815820340290487,1549,2,1.0,33,2024,261.0,13.7,58.0,58.0,1.0,5.0
1815820341290487,1549,2,2.0,33,2024,261.0,7.5,43.0,43.0,1.0,3.0
1815820350290487,1549,2,11.0,33,2024,261.0,5.9,27.0,27.0,1.0,3.0
1815820351290487,1549,2,12.0,33,2024,261.0,9.2,38.0,38.0,1.0,4.0
1815820363290487,1549,3,9.0,33,2024,261.0,6.9,20.0,20.0,1.0,3.0
1815820361290487,1549,3,7.0,33,2024,261.0,7.5,40.0,40.0,1.0,3.0
1815820320290487,1549,4,,33,2024,261.0,,,,10.0,1.0
1815820386290487,1549,4,18.0,33,2024,261.0,2.1,15.0,15.0,1.0,1.0
1815820388290487,1549,4,20.0,33,2024,261.0,2.3,15.0,15.0,1.0,2.0
1815820389290487,1549,4,21.0,33,2024,261.0,1.8,12.0,12.0,1.0,1.0
1815820390290487,1549,4,22.0,33,2024,261.0,2.8,19.0,19.0,1.0,2.0
1815820391290487,1549,4,23.0,33,2024,261.0,1.4,9.0,9.0,1.0,1.0
1815820392290487,1549,4,24.0,33,2024,261.0,1.5,11.0,11.0,1.0,1.0
1815820393290487,1549,4,25.0,33,2024,261.0,1.2,9.0,9.0,1.0,1.0
1815819129290487,1879,3,,33,2024,261.0,,,,1.0,1.0
1815820208290487,1920,1,,33,2024,261.0,,,,3.0,1.0
1815820233290487,1920,1,14.0,33,2024,261.0,10.7,40.0,40.0,1.0,4.0
1815820236290487,1920,1,17.0,33,2024,261.0,6.3,21.0,21.0,1.0,3.0
1815820279290487,1920,3,1.0,33,2024,261.0,7.0,40.0,40.0,1.0,3.0
1815820280290487,1920,3,2.0,33,2024,261.0,8.1,40.0,40.0,1.0,4.0
1815820282290487,1920,3,4.0,33,2024,261.0,6.8,41.0,41.0,1.0,3.0
1815820283290487,1920,3,5.0,33,2024,261.0,12.5,60.0,60.0,1.0,5.0
1815820284290487,1920,3,6.0,33,2024,261.0,17.5,56.0,56.0,1.0,5.0
1815820286290487,1920,3,8.0,33,2024,261.0,10.5,48.0,48.0,1.0,4.0
1815821562290487,2504,1,,33,2024,261.0,,,,15.0,1.0
1815821576290487,2504,1,3.0,33,2024,261.0,13.4,52.0,52.0,1.0,5.0
1815821581290487,2504,1,8.0,33,2024,261.0,11.5,53.0,53.0,1.0,4.0
1815821583290487,2504,1,10.0,33,2024,261.0,6.9,37.0,37.0,1.0,3.0
1815821584290487,2504,1,11.0,33,2024,261.0,15.0,72.0,72.0,1.0,5.0
1815821585290487,2504,1,12.0,33,2024,261.0,5.9,35.0,35.0,1.0,3.0
1815821590290487,2504,2,1.0,33,2024,261.0,3.6,20.0,15.0,1.0,2.0
1815821591290487,2504,2,2.0,33,2024,261.0,31.2,87.0,87.0,1.0,6.0
1815821595290487,2504,2,6.0,33,2024,261.0,13.9,68.0,68.0,1.0,5.0
1815821592290487,2504,2,3.0,33,2024,261.0,10.5,65.0,65.0,1.0,4.0
1815821593290487,2504,2,4.0,33,2024,261.0,16.7,72.0,72.0,1.0,5.0
1815821594290487,2504,2,5.0,33,2024,261.0,10.2,35.0,35.0,1.0,4.0
1815821596290487,2504,2,7.0,33,2024,261.0,13.3,67.0,67.0,1.0,5.0
1815821597290487,2504,2,8.0,33,2024,261.0,14.3,70.0,70.0,1.0,5.0
1815821598290487,2504,2,9.0,33,2024,261.0,18.8,84.0,84.0,1.0,5.0
1815821567290487,2504,3,,33,2024,261.0,,,,10.0,1.0
1815821600290487,2504,3,3.0,33,2024,261.0,2.1,16.0,16.0,1.0,1.0
1815821601290487,2504,3,4.0,33,2024,261.0,2.4,18.0,18.0,1.0,2.0
1815821607290487,2504,3,10.0,33,2024,261.0,19.8,65.0,65.0,1.0,6.0
1815821608290487,2504,3,11.0,33,2024,261.0,8.2,40.0,40.0,1.0,4.0
1815821609290487,2504,3,12.0,33,2024,261.0,14.8,64.0,64.0,1.0,5.0
1815821610290487,2504,3,13.0,33,2024,261.0,8.3,55.0,55.0,1.0,4.0
1815821611290487,2504,3,14.0,33,2024,261.0,17.2,64.0,64.0,1.0,5.0
1815821612290487,2504,3,15.0,33,2024,261.0,1.0,10.0,10.0,1.0,1.0
1815821613290487,2504,4,1.0,33,2024,261.0,2.5,22.0,22.0,1.0,2.0
1815821618290487,2504,4,6.0,33,2024,261.0,6.4,39.0,39.0,1.0,3.0
1815821620290487,2504,4,8.0,33,2024,261.0,10.1,62.0,62.0,1.0,4.0
1815821522290487,2794,1,2.0,33,2024,261.0,26.6,78.0,78.0,1.0,6.0
1815821524290487,2794,1,5.0,33,2024,261.0,15.3,70.0,27.0,1.0,5.0
1815821525290487,2794,1,8.0,33,2024,261.0,24.2,80.0,80.0,1.0,6.0
1815821534290487,2794,2,9.0,33,2024,261.0,12.8,46.0,46.0,1.0,5.0
1815821509290487,2794,3,,33,2024,261.0,,,,3.0,1.0
1815821513290487,2794,4,,33,2024,261.0,,,,2.0,1.0
1815821546290487,2794,4,2.0,33,2024,261.0,10.3,44.0,44.0,1.0,4.0
1815821548290487,2794,4,5.0,33,2024,261.0,21.2,57.0,57.0,1.0,6.0
1815821549290487,2794,4,7.0,33,2024,261.0,9.9,35.0,35.0,1.0,4.0
1815821552290487,2794,4,10.0,33,2024,261.0,15.9,63.0,63.0,1.0,5.0
1815821554290487,2794,4,12.0,33,2024,261.0,16.5,66.0,66.0,1.0,5.0
1815821557290487,2794,4,15.0,33,2024,261.0,11.2,44.0,44.0,1.0,4.0
1815821558290487,2794,4,16.0,33,2024,261.0,1.1,9.0,9.0,1.0,1.0
1815820468290487,2928,1,8.0,33,2024,261.0,6.2,20.0,20.0,1.0,3.0
1815820469290487,2928,1,9.0,33,2024,261.0,12.3,60.0,60.0,1.0,4.0
1815820471290487,2928,1,11.0,33,2024,261.0,12.8,40.0,40.0,1.0,5.0
1815820476290487,2928,1,16.0,33,2024,261.0,17.5,50.0,50.0,1.0,5.0
1815820450290487,2928,2,,33,2024,261.0,,,,3.0,1.0
1815820482290487,2928,2,4.0,33,2024,261.0,14.6,64.0,64.0,1.0,5.0
1815820490290487,2928,2,12.0,33,2024,261.0,9.3,45.0,45.0,1.0,4.0
1815820492290487,2928,2,14.0,33,2024,261.0,10.2,49.0,49.0,1.0,4.0
1815820495290487,2928,2,17.0,33,2024,261.0,13.2,66.0,66.0,1.0,5.0
1815820497290487,2928,2,19.0,33,2024,261.0,9.1,35.0,35.0,1.0,4.0
1815820505290487,2928,3,4.0,33,2024,261.0,23.1,80.0,80.0,1.0,6.0
1815820506290487,2928,3,5.0,33,2024,261.0,18.1,77.0,77.0,1.0,5.0
1815820507290487,2928,3,6.0,33,2024,261.0,11.6,69.0,69.0,1.0,4.0
1815820508290487,2928,3,7.0,33,2024,261.0,20.9,80.0,80.0,1.0,6.0
1815820509290487,2928,3,8.0,33,2024,261.0,5.5,24.0,24.0,1.0,3.0
1815820511290487,2928,3,10.0,33,2024,261.0,11.5,60.0,60.0,1.0,4.0
1831498330290487,167,1,26.0,36,2024,261.0,16.3,60.0,60.0,1.0,5.0
1831498333290487,167,2,10.0,36,2024,261.0,17.0,55.0,55.0,1.0,5.0
1831498334290487,167,2,11.0,36,2024,261.0,16.5,55.0,55.0,1.0,5.0
1831498335290487,167,2,12.0,36,2024,261.0,25.2,72.0,72.0,1.0,6.0
1831502513290487,245,2,3.0,36,2024,261.0,10.2,58.0,58.0,1.0,4.0
1831502515290487,245,2,7.0,36,2024,261.0,15.2,47.0,47.0,1.0,5.0
1831481877290487,248,1,,36,2024,261.0,,,,2.0,1.0
1831481899290487,248,1,14.0,36,2024,261.0,15.6,48.0,48.0,1.0,5.0
1831481900290487,248,1,15.0,36,2024,261.0,1.8,15.0,15.0,1.0,1.0
1831481901290487,248,1,16.0,36,2024,261.0,1.1,15.0,15.0,1.0,1.0
1831481904290487,248,2,14.0,36,2024,261.0,18.9,60.0,60.0,1.0,5.0
1831481919290487,248,3,23.0,36,2024,261.0,9.7,46.0,46.0,1.0,4.0
1831481921290487,248,3,25.0,36,2024,261.0,10.8,44.0,44.0,1.0,4.0
1831481885290487,248,4,,36,2024,261.0,,,,3.0,1.0
1831481935290487,248,4,17.0,36,2024,261.0,5.9,35.0,35.0,1.0,3.0
1831489946290487,301,1,,36,2024,261.0,,,,11.0,1.0
1831489959290487,301,1,9.0,36,2024,261.0,10.9,65.0,65.0,1.0,4.0
1831489956290487,301,1,3.0,36,2024,261.0,9.3,58.0,58.0,1.0,4.0
1831489957290487,301,1,4.0,36,2024,261.0,7.5,38.0,38.0,1.0,3.0
1831489958290487,301,1,5.0,36,2024,261.0,12.8,60.0,11.0,1.0,5.0
1831489962290487,301,1,12.0,36,2024,261.0,8.9,57.0,57.0,1.0,4.0
1831489965290487,301,1,16.0,36,2024,261.0,15.0,70.0,70.0,1.0,5.0
1831489966290487,301,1,17.0,36,2024,261.0,11.1,69.0,69.0,1.0,4.0
1831489968290487,301,1,19.0,36,2024,261.0,1.2,13.0,13.0,1.0,1.0
1831489969290487,301,1,20.0,36,2024,261.0,1.6,12.0,12.0,1.0,1.0
1831489970290487,301,1,21.0,36,2024,261.0,1.0,10.0,10.0,1.0,1.0
1831489971290487,301,1,22.0,36,2024,261.0,1.3,12.0,12.0,1.0,1.0
1831489948290487,301,2,,36,2024,261.0,,,,1.0,1.0
1831489972290487,301,2,1.0,36,2024,261.0,13.7,75.0,75.0,1.0,5.0
1831489973290487,301,2,2.0,36,2024,261.0,5.8,37.0,37.0,1.0,3.0
1831489975290487,301,2,4.0,36,2024,261.0,11.7,56.0,56.0,1.0,4.0
1831489978290487,301,2,7.0,36,2024,261.0,6.6,45.0,45.0,1.0,3.0
1831489979290487,301,2,8.0,36,2024,261.0,10.0,45.0,45.0,1.0,4.0
1831489982290487,301,2,12.0,36,2024,261.0,7.9,53.0,53.0,1.0,3.0
1831489989290487,301,3,8.0,36,2024,261.0,15.0,60.0,60.0,1.0,5.0
1831489992290487,301,4,1.0,36,2024,261.0,4.3,27.0,27.0,1.0,2.0
1831489993290487,301,4,2.0,36,2024,261.0,,,,1.0,
1831489997290487,301,4,6.0,36,2024,261.0,9.3,49.0,49.0,1.0,4.0
1831489998290487,301,4,7.0,36,2024,261.0,12.7,60.0,60.0,1.0,5.0
1831504693290487,425,1,12.0,36,2024,261.0,5.4,25.0,25.0,1.0,3.0
1831504710290487,425,4,5.0,36,2024,261.0,6.8,29.0,26.0,1.0,3.0
1831502054290487,510,3,,36,2024,261.0,,,,1.0,1.0
1831502079290487,510,3,3.0,36,2024,261.0,6.7,60.0,60.0,1.0,3.0
1831502077290487,510,3,1.0,36,2024,261.0,2.4,12.0,12.0,1.0,2.0
1831502080290487,510,3,4.0,36,2024,261.0,8.0,59.0,59.0,1.0,4.0
1831502082290487,510,3,8.0,36,2024,261.0,14.5,77.0,77.0,1.0,5.0
1831502084290487,510,3,11.0,36,2024,261.0,8.5,50.0,50.0,1.0,4.0
1831502085290487,510,3,12.0,36,2024,261.0,16.2,81.0,81.0,1.0,5.0
1831505713290487,516,2,3.0,36,2024,261.0,15.6,32.0,32.0,1.0,5.0
1831488893290487,573,4,9.0,36,2024,261.0,,,,1.0,
1831488894290487,573,4,10.0,36,2024,261.0,8.0,35.0,35.0,1.0,4.0
1831488895290487,573,4,11.0,36,2024,261.0,8.7,37.0,37.0,1.0,4.0
1831488898290487,573,4,14.0,36,2024,261.0,6.9,26.0,16.0,1.0,3.0
1831488899290487,573,4,15.0,36,2024,261.0,5.8,27.0,27.0,1.0,3.0
1831480130290487,630,1,8.0,36,2024,261.0,6.8,36.0,36.0,1.0,3.0
1831480149290487,630,3,8.0,36,2024,261.0,17.1,75.0,70.0,1.0,5.0
1831480150290487,630,3,9.0,36,2024,261.0,11.6,52.0,52.0,1.0,4.0
1831480153290487,630,3,12.0,36,2024,261.0,9.0,45.0,45.0,1.0,4.0
1831498083290487,688,1,6.0,36,2024,261.0,11.8,45.0,45.0,1.0,4.0
1831498085290487,688,2,1.0,36,2024,261.0,4.3,45.0,45.0,1.0,2.0
1831498086290487,688,2,2.0,36,2024,261.0,3.6,45.0,27.0,1.0,2.0
1831498087290487,688,2,3.0,36,2024,261.0,5.0,45.0,45.0,1.0,3.0
1831498089290487,688,2,9.0,36,2024,261.0,7.0,47.0,47.0,1.0,3.0
1831498090290487,688,2,10.0,36,2024,261.0,8.6,58.0,58.0,1.0,4.0
1831498091290487,688,2,11.0,36,2024,261.0,6.9,52.0,52.0,1.0,3.0
1831498092290487,688,2,12.0,36,2024,261.0,6.1,44.0,41.0,1.0,3.0
1831498093290487,688,2,13.0,36,2024,261.0,17.3,86.0,86.0,1.0,5.0
1831498094290487,688,2,14.0,36,2024,261.0,7.5,55.0,55.0,1.0,3.0
1831498096290487,688,2,16.0,36,2024,261.0,9.6,62.0,62.0,1.0,4.0
1831498099290487,688,2,19.0,36,2024,261.0,9.7,49.0,49.0,1.0,4.0
1831498104290487,688,2,24.0,36,2024,261.0,6.1,40.0,40.0,1.0,3.0
1831498102290487,688,2,22.0,36,2024,261.0,,,,1.0,
1831498109290487,688,3,9.0,36,2024,261.0,10.4,45.0,14.0,1.0,4.0
1831490435290487,762,1,9.0,36,2024,261.0,6.3,35.0,35.0,1.0,3.0
1831490440290487,762,2,4.0,36,2024,261.0,19.0,40.0,40.0,1.0,5.0
1831490442290487,762,2,6.0,36,2024,261.0,7.3,35.0,35.0,1.0,3.0
1831490443290487,762,2,7.0,36,2024,261.0,2.1,14.0,14.0,1.0,1.0
1831490446290487,762,3,3.0,36,2024,261.0,3.9,26.0,26.0,1.0,2.0
1831490452290487,762,3,9.0,36,2024,261.0,16.3,71.0,71.0,1.0,5.0
1831490454290487,762,3,11.0,36,2024,261.0,7.6,42.0,42.0,1.0,3.0
1831490469290487,762,4,14.0,36,2024,261.0,7.2,43.0,43.0,1.0,3.0
1831480886290487,822,1,2.0,36,2024,261.0,1.6,12.0,12.0,1.0,1.0
1831480885290487,822,1,1.0,36,2024,261.0,3.7,24.0,24.0,1.0,2.0
1831480888290487,822,1,4.0,36,2024,261.0,1.4,12.0,12.0,1.0,1.0
1831480889290487,822,1,5.0,36,2024,261.0,1.5,13.0,13.0,1.0,1.0
1831480890290487,822,1,7.0,36,2024,261.0,1.5,11.0,11.0,1.0,1.0
1831480904290487,822,1,21.0,36,2024,261.0,6.3,40.0,40.0,1.0,3.0
1831480905290487,822,1,22.0,36,2024,261.0,6.1,27.0,27.0,1.0,3.0
1831480906290487,822,2,1.0,36,2024,261.0,6.0,33.0,33.0,1.0,3.0
1831480907290487,822,2,2.0,36,2024,261.0,3.9,33.0,33.0,1.0,2.0
1831480915290487,822,3,5.0,36,2024,261.0,11.9,59.0,59.0,1.0,4.0
1831480918290487,822,3,8.0,36,2024,261.0,10.6,47.0,47.0,1.0,4.0
1831480923290487,822,3,13.0,36,2024,261.0,8.6,37.0,37.0,1.0,4.0
1831480924290487,822,3,14.0,36,2024,261.0,1.1,8.0,8.0,1.0,1.0
1831480925290487,822,3,15.0,36,2024,261.0,7.5,52.0,52.0,1.0,3.0
1831480927290487,822,3,17.0,36,2024,261.0,5.5,36.0,36.0,1.0,3.0
1831480928290487,822,3,18.0,36,2024,261.0,5.3,35.0,35.0,1.0,3.0
1831498907290487,860,2,1.0,36,2024,261.0,,,,1.0,
1831483836290487,972,1,2.0,36,2024,261.0,,,,1.0,
1831483838290487,972,1,4.0,36,2024,261.0,,,,1.0,
1831483839290487,972,1,5.0,36,2024,261.0,,,,1.0,
1831483857290487,972,3,9.0,36,2024,261.0,,,,1.0,
1831488019290487,998,1,,36,2024,261.0,,,,2.0,1.0
1831488031290487,998,1,6.0,36,2024,261.0,15.9,73.0,73.0,1.0,5.0
1831488034290487,998,1,17.0,36,2024,261.0,8.0,40.0,31.0,1.0,4.0
1831488036290487,998,1,25.0,36,2024,261.0,15.1,55.0,55.0,1.0,5.0
1831488041290487,998,1,46.0,36,2024,261.0,15.9,54.0,54.0,1.0,5.0
1831488044290487,998,1,57.0,36,2024,261.0,6.5,24.0,24.0,1.0,3.0
1831488045290487,998,1,58.0,36,2024,261.0,6.1,26.0,26.0,1.0,3.0
1831488046290487,998,2,1.0,36,2024,261.0,9.7,50.0,50.0,1.0,4.0
1831488051290487,998,2,6.0,36,2024,261.0,12.7,54.0,54.0,1.0,5.0
1831488052290487,998,2,9.0,36,2024,261.0,13.3,68.0,68.0,1.0,5.0
1831488053290487,998,3,1.0,36,2024,261.0,4.7,26.0,26.0,1.0,3.0
1831488054290487,998,3,2.0,36,2024,261.0,2.2,16.0,16.0,1.0,1.0
1831488056290487,998,3,4.0,36,2024,261.0,14.0,62.0,62.0,1.0,5.0
1831488057290487,998,3,5.0,36,2024,261.0,8.8,49.0,49.0,1.0,4.0
1831488058290487,998,3,6.0,36,2024,261.0,6.4,24.0,24.0,1.0,3.0
1831488061290487,998,3,10.0,36,2024,261.0,13.2,60.0,60.0,1.0,5.0
1831488024290487,998,4,,36,2024,261.0,,,,1.0,1.0
1831488067290487,998,4,10.0,36,2024,261.0,8.7,24.0,24.0,1.0,4.0
1831501940290487,1253,2,6.0,36,2024,261.0,17.1,76.0,76.0,1.0,5.0
1831495961290487,1255,1,,36,2024,261.0,,,,2.0,1.0
1831495964290487,1255,2,,36,2024,261.0,,,,1.0,1.0
1831495980290487,1255,2,1.0,36,2024,261.0,12.1,48.0,48.0,1.0,4.0
1831495981290487,1255,2,3.0,36,2024,261.0,,,,1.0,
1831495982290487,1255,2,4.0,36,2024,261.0,17.6,68.0,68.0,1.0,5.0
1831495983290487,1255,2,5.0,36,2024,261.0,13.1,55.0,55.0,1.0,5.0
1831495984290487,1255,2,7.0,36,2024,261.0,14.0,64.0,64.0,1.0,5.0
1831495985290487,1255,2,8.0,36,2024,261.0,8.7,60.0,32.0,1.0,4.0
