CN,PLOT,SUBP,TREE,STATECD,INVYR,SPCD,DIA,HT,ACTUALHT,STAGE
1837999349290487,1163,3,29,23,2024,261.0,6.0,32.0,32.0,3.0
1837999350290487,1163,3,30,23,2024,261.0,1.3,11.0,11.0,1.0
1837999351290487,1163,3,31,23,2024,261.0,1.1,11.0,11.0,1.0
1837999355290487,1163,3,35,23,2024,261.0,5.0,29.0,29.0,3.0
1837999358290487,1163,3,38,23,2024,261.0,5.2,33.0,33.0,3.0
1837999359290487,1163,4,1,23,2024,261.0,4.0,31.0,31.0,2.0
1837999360290487,1163,4,2,23,2024,261.0,2.3,26.0,26.0,2.0
1837999361290487,1163,4,3,23,2024,261.0,3.1,30.0,30.0,2.0
1837999362290487,1163,4,4,23,2024,261.0,2.7,30.0,30.0,2.0
1837999363290487,1163,4,5,23,2024,261.0,4.1,32.0,32.0,2.0
1837999368290487,1163,4,17,23,2024,261.0,1.1,17.0,17.0,1.0
1837999369290487,1163,4,20,23,2024,261.0,6.0,34.0,34.0,3.0
1837999377290487,1163,4,28,23,2024,261.0,1.0,11.0,11.0,1.0
1837999378290487,1163,4,29,23,2024,261.0,5.3,37.0,37.0,3.0
1838008316290487,1219,1,65,23,2024,261.0,5.5,33.0,33.0,3.0
1838008326290487,1219,2,11,23,2024,261.0,5.8,28.0,28.0,3.0
1838008329290487,1219,2,14,23,2024,261.0,5.7,26.0,26.0,3.0
1838008330290487,1219,2,15,23,2024,261.0,5.9,30.0,30.0,3.0
1838008335290487,1219,3,10,23,2024,261.0,9.3,36.0,36.0,4.0
1838008345290487,1219,3,21,23,2024,261.0,5.1,31.0,31.0,3.0
1838008344290487,1219,3,20,23,2024,261.0,5.1,28.0,28.0,3.0
1837979389290487,1309,3,3,23,2024,261.0,13.2,55.0,55.0,5.0
1837979391290487,1309,3,6,23,2024,261.0,11.7,67.0,67.0,4.0
1837979393290487,1309,3,8,23,2024,261.0,9.6,52.0,52.0,4.0
1837979396290487,1309,3,11,23,2024,261.0,21.4,82.0,82.0,6.0
1837979400290487,1309,3,19,23,2024,261.0,6.3,22.0,22.0,3.0
1837979401290487,1309,3,20,23,2024,261.0,6.4,44.0,44.0,3.0
1837979405290487,1309,4,11,23,2024,261.0,2.7,23.0,23.0,2.0
1838004199290487,1381,1,2,23,2024,261.0,13.8,61.0,61.0,5.0
1838004200290487,1381,1,3,23,2024,261.0,18.4,61.0,61.0,5.0
1838004202290487,1381,1,5,23,2024,261.0,11.0,52.0,52.0,4.0
1838004203290487,1381,1,6,23,2024,261.0,15.7,61.0,61.0,5.0
1838004205290487,1381,1,8,23,2024,261.0,10.5,57.0,57.0,4.0
1838004207290487,1381,1,10,23,2024,261.0,7.8,51.0,51.0,3.0
1838004209290487,1381,1,12,23,2024,261.0,7.7,45.0,45.0,3.0
1838004216290487,1381,2,7,23,2024,261.0,11.8,58.0,58.0,4.0
1838004221290487,1381,2,13,23,2024,261.0,9.2,58.0,58.0,4.0
1838004225290487,1381,3,1,23,2024,261.0,11.7,57.0,57.0,4.0
1838004228290487,1381,3,6,23,2024,261.0,10.6,52.0,52.0,4.0
1838004229290487,1381,3,7,23,2024,261.0,14.0,56.0,56.0,5.0
1838004230290487,1381,3,8,23,2024,261.0,7.2,45.0,45.0,3.0
1838004231290487,1381,3,9,23,2024,261.0,13.4,61.0,61.0,5.0
1838004232290487,1381,3,10,23,2024,261.0,15.2,62.0,62.0,5.0
1838004242290487,1381,4,2,23,2024,261.0,17.9,62.0,62.0,5.0
1838004243290487,1381,4,3,23,2024,261.0,10.4,58.0,58.0,4.0
1837979645290487,1394,1,12,23,2024,261.0,,,,
1837979655290487,1394,1,22,23,2024,261.0,,,,
1837979659290487,1394,1,26,23,2024,261.0,,,,
1837979657290487,1394,1,24,23,2024,261.0,,,,
1837979658290487,1394,1,25,23,2024,261.0,,,,
1837979662290487,1394,2,2,23,2024,261.0,4.3,24.0,24.0,2.0
1837979671290487,1394,2,14,23,2024,261.0,14.7,60.0,60.0,5.0
1837979681290487,1394,3,17,23,2024,261.0,7.6,33.0,33.0,3.0
1837979682290487,1394,3,18,23,2024,261.0,8.8,42.0,42.0,4.0
1837979689290487,1394,3,25,23,2024,261.0,1.4,15.0,15.0,1.0
1837979691290487,1394,3,27,23,2024,261.0,5.5,30.0,30.0,3.0
1837979693290487,1394,4,3,23,2024,261.0,,,,
1837979694290487,1394,4,4,23,2024,261.0,,,,
1837979695290487,1394,4,5,23,2024,261.0,,,,
1837980094290487,1455,1,79,23,2024,261.0,5.5,22.0,22.0,3.0
1837979523290487,1638,1,90,23,2024,261.0,2.0,16.0,16.0,1.0
1837979524290487,1638,1,91,23,2024,261.0,2.4,31.0,31.0,2.0
1837979525290487,1638,1,92,23,2024,261.0,3.4,31.0,31.0,2.0
1837979526290487,1638,1,94,23,2024,261.0,5.6,25.0,25.0,3.0
1837979527290487,1638,1,95,23,2024,261.0,1.3,17.0,17.0,1.0
1837979530290487,1638,1,98,23,2024,261.0,8.2,43.0,43.0,4.0
1837979531290487,1638,1,99,23,2024,261.0,7.9,49.0,49.0,3.0
1837979532290487,1638,1,100,23,2024,261.0,8.0,51.0,51.0,4.0
1837979534290487,1638,1,103,23,2024,261.0,6.6,47.0,47.0,3.0
1837979537290487,1638,1,106,23,2024,261.0,5.6,40.0,40.0,3.0
1837979535290487,1638,1,104,23,2024,261.0,6.1,38.0,38.0,3.0
1837979536290487,1638,1,105,23,2024,261.0,6.3,38.0,38.0,3.0
1837979541290487,1638,1,110,23,2024,261.0,5.2,36.0,36.0,3.0
1837979542290487,1638,1,111,23,2024,261.0,5.3,40.0,40.0,3.0
1837979549290487,1638,2,7,23,2024,261.0,1.9,15.0,15.0,1.0
1837979555290487,1638,2,15,23,2024,261.0,1.2,8.0,8.0,1.0
1837979556290487,1638,2,16,23,2024,261.0,1.2,17.0,17.0,1.0
1837979563290487,1638,2,25,23,2024,261.0,5.3,30.0,30.0,3.0
1837979564290487,1638,2,26,23,2024,261.0,5.2,22.0,22.0,3.0
1837979567290487,1638,3,1,23,2024,261.0,1.6,17.0,17.0,1.0
1837979571290487,1638,3,5,23,2024,261.0,3.1,28.0,28.0,2.0
1837979569290487,1638,3,3,23,2024,261.0,5.5,39.0,39.0,3.0
1837979572290487,1638,3,6,23,2024,261.0,4.3,28.0,28.0,2.0
1837979577290487,1638,3,21,23,2024,261.0,1.4,15.0,15.0,1.0
1837979578290487,1638,3,22,23,2024,261.0,9.4,50.0,50.0,4.0
1837979579290487,1638,3,23,23,2024,261.0,8.5,41.0,41.0,4.0
1837979580290487,1638,3,24,23,2024,261.0,8.6,50.0,50.0,4.0
1837979581290487,1638,3,25,23,2024,261.0,7.7,50.0,50.0,3.0
1837979586290487,1638,3,30,23,2024,261.0,6.1,28.0,28.0,3.0
1837979591290487,1638,3,35,23,2024,261.0,8.0,49.0,49.0,4.0
1837979601290487,1638,4,1,23,2024,261.0,1.9,12.0,6.0,1.0
1837979595290487,1638,3,39,23,2024,261.0,5.5,40.0,40.0,3.0
1837979602290487,1638,4,2,23,2024,261.0,3.8,24.0,24.0,2.0
1837979603290487,1638,4,9,23,2024,261.0,10.1,40.0,40.0,4.0
1837979604290487,1638,4,12,23,2024,261.0,1.8,15.0,15.0,1.0
1837979605290487,1638,4,13,23,2024,261.0,7.0,35.0,35.0,3.0
1837979608290487,1638,4,16,23,2024,261.0,2.5,23.0,23.0,2.0
1837979619290487,1638,4,28,23,2024,261.0,6.6,27.0,27.0,3.0
1837979623290487,1638,4,32,23,2024,261.0,5.0,21.0,21.0,3.0
1838004119290487,1704,1,5,23,2024,261.0,8.8,35.0,35.0,4.0
1838004144290487,1704,2,15,23,2024,261.0,13.3,65.0,65.0,5.0
1838004151290487,1704,2,27,23,2024,261.0,1.2,13.0,13.0,1.0
1838004155290487,1704,2,31,23,2024,261.0,1.2,12.0,12.0,1.0
1838004156290487,1704,3,1,23,2024,261.0,5.7,36.0,36.0,3.0
1838004157290487,1704,3,4,23,2024,261.0,7.1,50.0,50.0,3.0
1838004163290487,1704,3,16,23,2024,261.0,9.8,52.0,52.0,4.0
1838004167290487,1704,3,21,23,2024,261.0,6.4,34.0,34.0,3.0
1838004168290487,1704,3,22,23,2024,261.0,1.5,14.0,14.0,1.0
1838004169290487,1704,3,23,23,2024,261.0,,,,
1838004171290487,1704,4,5,23,2024,261.0,7.5,52.0,52.0,3.0
1838004172290487,1704,4,6,23,2024,261.0,,,,
1838004173290487,1704,4,7,23,2024,261.0,8.4,57.0,57.0,4.0
1838004174290487,1704,4,9,23,2024,261.0,,,,
1838004175290487,1704,4,10,23,2024,261.0,,,,
1838004177290487,1704,4,16,23,2024,261.0,,,,
1837971740290487,1740,1,11,23,2024,261.0,7.7,40.0,40.0,3.0
1837971742290487,1740,1,17,23,2024,261.0,11.4,45.0,45.0,4.0
1837971746290487,1740,1,62,23,2024,261.0,10.6,56.0,56.0,4.0
1837971749290487,1740,1,79,23,2024,261.0,7.7,44.0,44.0,3.0
1837971750290487,1740,1,80,23,2024,261.0,5.3,37.0,37.0,3.0
1837971753290487,1740,2,5,23,2024,261.0,3.5,19.0,19.0,2.0
1837971755290487,1740,2,7,23,2024,261.0,3.9,19.0,19.0,2.0
1837971763290487,1740,2,15,23,2024,261.0,11.8,49.0,49.0,4.0
1837971767290487,1740,2,19,23,2024,261.0,8.2,33.0,33.0,4.0
1837971775290487,1740,2,28,23,2024,261.0,5.4,29.0,29.0,3.0
1837971776290487,1740,3,1,23,2024,261.0,11.6,50.0,50.0,4.0
1837971783290487,1740,3,8,23,2024,261.0,9.1,39.0,39.0,4.0
1837971784290487,1740,3,9,23,2024,261.0,11.2,58.0,58.0,4.0
1837971785290487,1740,3,10,23,2024,261.0,11.0,65.0,65.0,4.0
1837971789290487,1740,4,1,23,2024,261.0,9.4,45.0,45.0,4.0
1837971790290487,1740,4,2,23,2024,261.0,7.7,31.0,31.0,3.0
1837971791290487,1740,4,3,23,2024,261.0,11.5,60.0,60.0,4.0
1837971792290487,1740,4,4,23,2024,261.0,11.1,54.0,54.0,4.0
1837971793290487,1740,4,5,23,2024,261.0,7.8,36.0,36.0,3.0
1837971795290487,1740,4,7,23,2024,261.0,12.3,65.0,65.0,4.0
1837971796290487,1740,4,8,23,2024,261.0,11.8,63.0,63.0,4.0
1837971800290487,1740,4,12,23,2024,261.0,,,,
1837971797290487,1740,4,9,23,2024,261.0,13.2,66.0,66.0,5.0
1837965741290487,1805,2,7,23,2024,261.0,12.7,46.0,46.0,5.0
1837965762290487,1805,3,3,23,2024,261.0,12.7,43.0,43.0,5.0
1837965763290487,1805,3,4,23,2024,261.0,6.8,37.0,37.0,3.0
1837965764290487,1805,3,5,23,2024,261.0,10.9,41.0,41.0,4.0
1837965765290487,1805,3,6,23,2024,261.0,9.9,43.0,35.0,4.0
1837965767290487,1805,3,9,23,2024,261.0,10.6,55.0,55.0,4.0
1837965778290487,1805,4,4,23,2024,261.0,12.8,61.0,61.0,5.0
1837965779290487,1805,4,5,23,2024,261.0,15.5,60.0,60.0,5.0
1837965780290487,1805,4,6,23,2024,261.0,19.7,59.0,59.0,6.0
1838003667290487,1893,3,1,23,2024,261.0,17.0,65.0,65.0,5.0
1838003676290487,1893,4,1,23,2024,261.0,11.5,62.0,62.0,4.0
1838003677290487,1893,4,2,23,2024,261.0,13.9,64.0,64.0,5.0
1838003678290487,1893,4,3,23,2024,261.0,6.1,36.0,36.0,3.0
1838003681290487,1893,4,6,23,2024,261.0,1.8,15.0,15.0,1.0
1838003687290487,1893,4,12,23,2024,261.0,3.0,30.0,30.0,2.0
1838003688290487,1893,4,13,23,2024,261.0,1.6,14.0,14.0,1.0
1838003692290487,1893,4,18,23,2024,261.0,1.1,16.0,16.0,1.0
1838003693290487,1893,4,19,23,2024,261.0,,,,
1837997379290487,1935,1,85,23,2024,261.0,4.6,26.0,26.0,3.0
1837997383290487,1935,1,89,23,2024,261.0,4.8,26.0,26.0,3.0
1837997384290487,1935,1,90,23,2024,261.0,2.1,14.0,14.0,1.0
1837997385290487,1935,1,91,23,2024,261.0,1.5,18.0,18.0,1.0
1837997386290487,1935,1,92,23,2024,261.0,3.0,26.0,26.0,2.0
1837997387290487,1935,1,93,23,2024,261.0,2.2,21.0,21.0,1.0
1837997395290487,1935,1,101,23,2024,261.0,5.1,26.0,26.0,3.0
1837997393290487,1935,1,99,23,2024,261.0,7.1,30.0,30.0,3.0
1837997394290487,1935,1,100,23,2024,261.0,6.8,31.0,31.0,3.0
1837997396290487,1935,1,102,23,2024,261.0,5.3,29.0,29.0,3.0
1837997403290487,1935,2,2,23,2024,261.0,14.4,63.0,63.0,5.0
1837997404290487,1935,2,3,23,2024,261.0,,,,
1837997412290487,1935,3,20,23,2024,261.0,3.4,23.0,23.0,2.0
1837997417290487,1935,3,25,23,2024,261.0,1.6,14.0,14.0,1.0
1838003461290487,5271,2,11,23,2024,261.0,3.0,18.0,18.0,2.0
1838003463290487,5271,2,13,23,2024,261.0,1.6,15.0,15.0,1.0
1838003465290487,5271,3,2,23,2024,261.0,8.3,46.0,46.0,4.0
1838003483290487,5271,4,1,23,2024,261.0,10.0,30.0,30.0,4.0
1838003484290487,5271,4,2,23,2024,261.0,22.8,71.0,71.0,6.0
1838003485290487,5271,4,3,23,2024,261.0,6.6,30.0,30.0,3.0
1838003488290487,5271,4,5,23,2024,261.0,13.6,64.0,64.0,5.0
1838003920290487,108,1,1,23,2024,261.0,10.1,42.0,42.0,4.0
1838003924290487,108,1,5,23,2024,261.0,,,,
1838003925290487,108,1,6,23,2024,261.0,8.6,38.0,38.0,4.0
1838003926290487,108,1,7,23,2024,261.0,8.4,54.0,54.0,4.0
1838003927290487,108,1,8,23,2024,261.0,6.2,38.0,38.0,3.0
1838003928290487,108,1,9,23,2024,261.0,12.5,56.0,56.0,5.0
1838003929290487,108,1,10,23,2024,261.0,8.9,50.0,50.0,4.0
1838003933290487,108,2,2,23,2024,261.0,10.0,51.0,51.0,4.0
1838003930290487,108,1,11,23,2024,261.0,5.7,37.0,37.0,3.0
1838003934290487,108,2,3,23,2024,261.0,7.1,51.0,51.0,3.0
1838003935290487,108,2,4,23,2024,261.0,6.5,48.0,48.0,3.0
1838003936290487,108,2,5,23,2024,261.0,10.2,61.0,61.0,4.0
1838003937290487,108,2,6,23,2024,261.0,8.7,59.0,59.0,4.0
1838003939290487,108,2,8,23,2024,261.0,8.7,44.0,44.0,4.0
1838003940290487,108,2,9,23,2024,261.0,,,,
1838003941290487,108,2,10,23,2024,261.0,10.1,67.0,67.0,4.0
1838003943290487,108,2,13,23,2024,261.0,7.8,41.0,41.0,3.0
1838003944290487,108,2,14,23,2024,261.0,20.3,74.0,74.0,6.0
1838003947290487,108,3,2,23,2024,261.0,13.3,42.0,42.0,5.0
1838003949290487,108,3,4,23,2024,261.0,18.6,69.0,69.0,5.0
1838003950290487,108,3,5,23,2024,261.0,7.7,43.0,43.0,3.0
1838003952290487,108,4,1,23,2024,261.0,,,,
1838003955290487,108,4,5,23,2024,261.0,15.2,50.0,50.0,5.0
1838003966290487,108,4,16,23,2024,261.0,5.0,28.0,28.0,3.0
1838003968290487,108,4,18,23,2024,261.0,5.2,41.0,41.0,3.0
1837978097290487,120,3,25,23,2024,261.0,9.9,26.0,26.0,4.0
1837977905290487,704,1,11,23,2024,261.0,14.6,56.0,56.0,5.0
1837994903290487,853,2,11,23,2024,261.0,7.0,29.0,29.0,3.0
1837994921290487,853,3,3,23,2024,261.0,8.8,45.0,13.0,4.0
1837994924290487,853,3,14,23,2024,261.0,1.3,10.0,10.0,1.0
1837994930290487,853,3,20,23,2024,261.0,1.1,10.0,10.0,1.0
1837994929290487,853,3,19,23,2024,261.0,1.0,10.0,10.0,1.0
1837977977290487,1052,1,16,23,2024,261.0,7.1,41.0,41.0,3.0
1837977978290487,1052,1,17,23,2024,261.0,5.1,33.0,33.0,3.0
1837977980290487,1052,2,20,23,2024,261.0,8.3,44.0,44.0,4.0
1837977983290487,1052,2,23,23,2024,261.0,5.0,28.0,28.0,3.0
1837978001290487,1052,4,3,23,2024,261.0,9.9,45.0,45.0,4.0
1837978006290487,1052,4,10,23,2024,261.0,9.6,55.0,55.0,4.0
1837978007290487,1052,4,12,23,2024,261.0,9.7,45.0,45.0,4.0
1837978012290487,1052,4,17,23,2024,261.0,6.8,40.0,40.0,3.0
1837978009290487,1052,4,14,23,2024,261.0,9.0,37.0,37.0,4.0
1837978011290487,1052,4,16,23,2024,261.0,6.4,38.0,38.0,3.0
1838004304290487,1150,2,22,23,2024,261.0,8.9,44.0,44.0,4.0
1838004321290487,1150,3,18,23,2024,261.0,6.9,33.0,33.0,3.0
1837982232290487,1188,1,20,23,2024,261.0,13.1,51.0,51.0,5.0
1837982244290487,1188,2,11,23,2024,261.0,11.7,60.0,60.0,4.0
1837982257290487,1188,2,26,23,2024,261.0,5.5,28.0,28.0,3.0
1837995191290487,1300,1,8,23,2024,261.0,9.9,54.0,54.0,4.0
1837995193290487,1300,1,10,23,2024,261.0,3.4,21.0,21.0,2.0
1837995201290487,1300,1,23,23,2024,261.0,8.0,46.0,46.0,4.0
1837995204290487,1300,1,26,23,2024,261.0,8.2,44.0,44.0,4.0
1837995207290487,1300,1,29,23,2024,261.0,5.5,31.0,31.0,3.0
1837995223290487,1300,2,13,23,2024,261.0,7.1,40.0,40.0,3.0
1837995225290487,1300,2,15,23,2024,261.0,1.8,12.0,12.0,1.0
1837995226290487,1300,2,16,23,2024,261.0,1.5,12.0,12.0,1.0
1837995238290487,1300,3,14,23,2024,261.0,6.9,34.0,34.0,3.0
1837995246290487,1300,3,22,23,2024,261.0,6.7,30.0,30.0,3.0
1837995263290487,1300,4,30,23,2024,261.0,6.3,35.0,35.0,3.0
1837995262290487,1300,4,27,23,2024,261.0,8.0,36.0,36.0,4.0
1837995264290487,1300,4,31,23,2024,261.0,5.7,36.0,36.0,3.0
1837995269290487,1300,4,34,23,2024,261.0,1.4,15.0,15.0,1.0
1837995270290487,1300,4,35,23,2024,261.0,1.5,10.0,10.0,1.0
1837995272290487,1300,4,37,23,2024,261.0,1.2,12.0,12.0,1.0
1837974108290487,143,1,8,23,2024,261.0,2.8,21.0,21.0,2.0
1837974112290487,143,1,13,23,2024,261.0,1.7,16.0,16.0,1.0
1837974115290487,143,1,16,23,2024,261.0,1.5,15.0,15.0,1.0
1837974118290487,143,1,19,23,2024,261.0,1.4,12.0,12.0,1.0
1837974119290487,143,1,20,23,2024,261.0,1.5,11.0,11.0,1.0
1837974124290487,143,2,7,23,2024,261.0,4.6,30.0,30.0,3.0
1837974129290487,143,2,12,23,2024,261.0,,,,
1837974154290487,143,3,24,23,2024,261.0,5.3,35.0,35.0,3.0
1837974164290487,143,4,24,23,2024,261.0,2.7,17.0,17.0,2.0
1837974166290487,143,4,26,23,2024,261.0,5.9,32.0,8.0,3.0
1837974167290487,143,4,27,23,2024,261.0,,,,
1837974169290487,143,4,29,23,2024,261.0,6.1,31.0,31.0,3.0
1837974170290487,143,4,30,23,2024,261.0,5.8,31.0,31.0,3.0
1837996602290487,228,3,10,23,2024,261.0,16.8,45.0,45.0,5.0
1838008088290487,231,3,26,23,2024,261.0,8.9,41.0,41.0,4.0
1838008090290487,231,3,28,23,2024,261.0,7.8,42.0,42.0,3.0
1838008091290487,231,3,29,23,2024,261.0,6.3,40.0,40.0,3.0
1838008108290487,231,4,28,23,2024,261.0,7.1,42.0,42.0,3.0
1838008111290487,231,4,31,23,2024,261.0,7.2,36.0,36.0,3.0
1838008112290487,231,4,32,23,2024,261.0,5.2,28.0,28.0,3.0
1837973520290487,381,2,20,23,2024,261.0,1.7,16.0,16.0,1.0
1838002456290487,620,2,6,23,2024,261.0,19.2,79.0,79.0,5.0
1838002463290487,620,2,13,23,2024,261.0,19.0,84.0,84.0,5.0
1837986653290487,648,2,9,23,2024,261.0,14.6,59.0,59.0,5.0
1837986658290487,648,3,4,23,2024,261.0,15.4,79.0,79.0,5.0
1837986664290487,648,3,10,23,2024,261.0,23.6,74.0,74.0,6.0
1838009276290487,835,1,4,23,2024,261.0,,,,
1838009277290487,835,1,6,23,2024,261.0,,,,
1838009280290487,835,1,11,23,2024,261.0,,,,
1838009285290487,835,2,4,23,2024,261.0,8.1,43.0,43.0,4.0
1838009286290487,835,2,5,23,2024,261.0,,,,
1838009287290487,835,2,7,23,2024,261.0,,,,
1838009288290487,835,2,9,23,2024,261.0,,,,
1838009289290487,835,2,19,23,2024,261.0,10.7,49.0,49.0,4.0
1837990628290487,926,1,26,23,2024,261.0,15.1,61.0,61.0,5.0
1837990630290487,926,1,28,23,2024,261.0,18.7,64.0,64.0,5.0
1837966986290487,1076,1,14,23,2024,261.0,8.1,39.0,39.0,4.0
1837966994290487,1076,3,6,23,2024,261.0,14.6,44.0,44.0,5.0
1837966999290487,1076,3,12,23,2024,261.0,5.1,19.0,19.0,3.0
1838005416290487,1178,1,3,23,2024,261.0,18.8,55.0,55.0,5.0
1838005420290487,1178,1,8,23,2024,261.0,9.6,56.0,56.0,4.0
1838005427290487,1178,1,20,23,2024,261.0,7.6,30.0,30.0,3.0
1838005435290487,1178,2,9,23,2024,261.0,23.9,63.0,63.0,6.0
1838005442290487,1178,3,6,23,2024,261.0,25.1,68.0,68.0,6.0
1837974338290487,1484,3,8,23,2024,261.0,14.1,67.0,67.0,5.0
1837974346290487,1484,3,16,23,2024,261.0,7.8,50.0,50.0,3.0
1837974351290487,1484,3,21,23,2024,261.0,3.8,35.0,35.0,2.0
1837974354290487,1484,3,24,23,2024,261.0,5.2,29.0,29.0,3.0
1838002297290487,1492,4,5,23,2024,261.0,4.8,38.0,38.0,3.0
1838002298290487,1492,4,6,23,2024,261.0,2.8,25.0,25.0,2.0
1838009154290487,1500,3,1,23,2024,261.0,4.0,31.0,31.0,2.0
1838009171290487,1500,3,20,23,2024,261.0,9.1,53.0,53.0,4.0
1837973703290487,1601,1,19,23,2024,261.0,11.2,56.0,56.0,4.0
1837973707290487,1601,1,26,23,2024,261.0,8.8,47.0,47.0,4.0
1837973701290487,1601,1,17,23,2024,261.0,9.0,56.0,56.0,4.0
1837973704290487,1601,1,20,23,2024,261.0,10.6,56.0,56.0,4.0
1837973706290487,1601,1,24,23,2024,261.0,11.1,47.0,47.0,4.0
1837973708290487,1601,1,27,23,2024,261.0,7.5,48.0,48.0,3.0
1837973709290487,1601,1,31,23,2024,261.0,12.5,58.0,58.0,5.0
1837973713290487,1601,1,67,23,2024,261.0,6.0,40.0,40.0,3.0
1837973714290487,1601,1,86,23,2024,261.0,6.8,38.0,38.0,3.0
1837973716290487,1601,1,89,23,2024,261.0,7.5,36.0,36.0,3.0
1837973717290487,1601,1,90,23,2024,261.0,8.4,37.0,37.0,4.0
1837973739290487,1601,3,14,23,2024,261.0,12.4,59.0,59.0,4.0
1837973742290487,1601,3,18,23,2024,261.0,7.4,42.0,42.0,3.0
1837973743290487,1601,3,19,23,2024,261.0,5.2,26.0,26.0,3.0
1837973749290487,1601,4,8,23,2024,261.0,14.3,52.0,52.0,5.0
1837997927290487,1644,1,41,23,2024,261.0,11.2,50.0,44.0,4.0
1837997971290487,1644,3,2,23,2024,261.0,2.4,26.0,26.0,2.0
1837997991290487,1644,3,24,23,2024,261.0,8.8,40.0,40.0,4.0
1837997998290487,1644,3,32,23,2024,261.0,1.2,15.0,15.0,1.0
1837997999290487,1644,3,33,23,2024,261.0,5.0,30.0,30.0,3.0
1837998000290487,1644,3,34,23,2024,261.0,1.0,12.0,12.0,1.0
1837965039290487,5269,3,6,23,2024,261.0,5.7,26.0,26.0,3.0
1837965052290487,5269,4,7,23,2024,261.0,17.4,65.0,65.0,5.0
1838005487290487,5346,1,1,23,2024,261.0,28.4,66.0,12.0,6.0
1837967097290487,425,1,22,23,2024,261.0,5.6,24.0,24.0,3.0
1837998206290487,478,1,2,23,2024,261.0,6.4,21.0,21.0,3.0
1837998207290487,478,1,3,23,2024,261.0,20.8,78.0,78.0,6.0
1837998208290487,478,1,4,23,2024,261.0,15.3,75.0,75.0,5.0
1837998209290487,478,1,5,23,2024,261.0,14.1,77.0,77.0,5.0
1837998210290487,478,1,6,23,2024,261.0,10.0,53.0,53.0,4.0
1837998211290487,478,1,7,23,2024,261.0,7.6,38.0,38.0,3.0
1837998212290487,478,1,8,23,2024,261.0,11.8,43.0,43.0,4.0
1837998213290487,478,1,9,23,2024,261.0,13.6,54.0,54.0,5.0
1837998214290487,478,1,10,23,2024,261.0,11.1,40.0,23.0,4.0
1837998216290487,478,1,12,23,2024,261.0,9.5,40.0,40.0,4.0
1837998218290487,478,1,17,23,2024,261.0,5.1,32.0,32.0,3.0
1837998222290487,478,2,5,23,2024,261.0,16.8,60.0,60.0,5.0
1837998224290487,478,2,7,23,2024,261.0,10.6,48.0,48.0,4.0
1837998229290487,478,2,12,23,2024,261.0,9.6,26.0,26.0,4.0
1837998228290487,478,2,11,23,2024,261.0,8.1,28.0,28.0,4.0
1837998231290487,478,2,16,23,2024,261.0,1.5,11.0,11.0,1.0
1837998232290487,478,2,17,23,2024,261.0,1.3,10.0,10.0,1.0
1837998248290487,478,4,14,23,2024,261.0,11.6,54.0,54.0,4.0
1837998253290487,478,4,23,23,2024,261.0,1.4,11.0,11.0,1.0
1837998255290487,478,4,25,23,2024,261.0,5.1,20.0,20.0,3.0
1837970545290487,590,1,59,23,2024,261.0,9.7,46.0,46.0,4.0
1837970552290487,590,2,13,23,2024,261.0,5.5,31.0,31.0,3.0
1837970553290487,590,2,14,23,2024,261.0,6.3,35.0,35.0,3.0
1837970555290487,590,2,16,23,2024,261.0,8.4,36.0,36.0,4.0
1837970557290487,590,2,18,23,2024,261.0,7.4,30.0,30.0,3.0
1837970559290487,590,2,20,23,2024,261.0,8.8,42.0,42.0,4.0
1837970560290487,590,2,21,23,2024,261.0,6.5,33.0,33.0,3.0
1837970762290487,907,1,12,23,2024,261.0,15.1,43.0,43.0,5.0
1837970777290487,907,2,11,23,2024,261.0,14.9,42.0,42.0,5.0
1837970628290487,1021,2,22,23,2024,261.0,17.9,70.0,11.0,5.0
1837970629290487,1021,2,23,23,2024,261.0,19.0,70.0,26.0,5.0
1837970630290487,1021,2,24,23,2024,261.0,26.6,67.0,67.0,6.0
1837970637290487,1021,3,11,23,2024,261.0,7.7,27.0,27.0,3.0
1837970638290487,1021,3,12,23,2024,261.0,8.0,28.0,28.0,4.0
1837981982290487,1252,3,1,23,2024,261.0,,,,
1837981983290487,1252,3,2,23,2024,261.0,,,,
1837981985290487,1252,3,7,23,2024,261.0,,,,
1837981986290487,1252,4,1,23,2024,261.0,,,,
1837978395290487,1994,1,7,23,2024,261.0,11.3,42.0,42.0,4.0
1837978398290487,1994,1,13,23,2024,261.0,10.2,45.0,45.0,4.0
1837978400290487,1994,1,15,23,2024,261.0,9.3,45.0,45.0,4.0
1837978405290487,1994,1,22,23,2024,261.0,6.1,31.0,31.0,3.0
1837978410290487,1994,1,27,23,2024,261.0,1.1,6.0,6.0,1.0
1837978411290487,1994,2,2,23,2024,261.0,2.3,13.0,13.0,2.0
1837978412290487,1994,2,3,23,2024,261.0,1.4,13.0,13.0,1.0
1837978414290487,1994,2,6,23,2024,261.0,7.6,33.0,33.0,3.0
1837978417290487,1994,2,12,23,2024,261.0,9.9,56.0,56.0,4.0
1837978418290487,1994,2,13,23,2024,261.0,8.5,39.0,39.0,4.0
1837978415290487,1994,2,14,23,2024,261.0,11.7,53.0,53.0,4.0
1837978420290487,1994,2,16,23,2024,261.0,8.3,36.0,36.0,4.0
1837978421290487,1994,2,17,23,2024,261.0,5.9,31.0,31.0,3.0
1837978423290487,1994,2,20,23,2024,261.0,10.9,48.0,48.0,4.0
